player_id,nome,username,idade,data_nascimento,genero,cidade,estado,pais,plataforma,genero_jogo,nivel_jogador,data_criacao_conta,horas_jogadas,numero_sessoes,quantidade_compras,valor_gasto,ultimo_acesso
158,Napoleone Lettiere,napoleone.lettiere158,42,1983-12-24,Masculino,Sant'Angelo del Pesco,67,Itália,Mobile,MOBA,11,2017-03-29,250.0,418,0,0,2026-04-07
159,Sean Chandler,sean.chandler159,22,2004-05-29,Masculino,Rotonda West,FL,Estados Unidos,PC,Aventura,11,2020-02-13,258.8,267,0,0,2025-12-02
160,Hannah Wilkerson,hannah.wilkerson160,29,1997-03-15,Feminino,Opp,AL,Estados Unidos,Xbox,Ação,5,2026-03-31,112.4,61,6,249.4,2026-04-07
161,David Petty,david.petty161,54,1972-04-14,Masculino,Greendale,IN,Estados Unidos,PC,FPS,52,2013-02-21,1299.5,667,20,733.09,2025-10-25
162,Sandra Ramirez,sandra.ramirez162,21,2005-05-09,Feminino,East Broughton,QC,Canadá,Xbox,FPS,9,2022-11-29,221.9,131,1,4.99,2026-06-18
163,Isabela Dias,isabela.dias163,25,2001-04-22,Feminino,Mucajaí,RR,Brasil,Xbox,Aventura,10,2022-06-16,245.3,104,8,194.2,2026-03-14
164,Marine Delmas,marine.delmas164,18,2007-11-01,Feminino,Guidel-Plage,Brittany,França,Xbox,FPS,21,2021-11-09,505.5,710,5,159.5,2025-09-10
165,Luke Sutton,luke.sutton165,25,2001-07-23,Masculino,Salem,UT,Estados Unidos,Xbox,Luta,18,2022-01-21,444.7,692,12,338.89,2026-08-18
166,Maria Isis Duarte,maria.isis.duarte166,44,1982-02-09,Feminino,Anguera,BA,Brasil,PC,Aventura,5,2025-02-16,103.4,42,0,0,2026-03-18
167,Kurt Allen,kurt.allen167,51,1975-07-23,Masculino,Normandin,QC,Canadá,Xbox,Survival,6,2023-05-06,134.6,113,0,0,2025-12-07
168,Jérôme Renard,jerome.renard168,20,2005-09-10,Masculino,Demigny,Bourgogne,França,PlayStation,Simulação,17,2023-01-28,401.6,129,4,184.69,2026-08-16
169,Chus Casals,chus.casals169,32,1993-10-20,Masculino,Fuente de Piedra,Andalusia,Espanha,Xbox,Survival,22,2023-07-16,539.2,517,27,922.57,2026-06-09
170,Antonella Andreotti,antonella.andreotti170,17,2009-02-24,Feminino,Settimo Torinese,Piedmont,Itália,PC,Ação,19,2024-09-02,458.6,367,8,299.2,2026-07-21
171,Roselinde Vogt,roselinde.vogt171,27,1999-06-13,Feminino,Landau an der Isar,Bavaria,Alemanha,Xbox,Ação,100,2013-09-17,2840.0,1247,0,0,2025-11-13
172,Léon Lemonnier,leon.lemonnier172,55,1970-10-25,Masculino,Les Médecins,Provence-Alpes-Côte d'Azur,França,PC,Simulação,84,2021-09-20,2082.9,558,0,0,2026-06-01
173,Marcio Solé,marcio.sole173,24,2002-08-01,Masculino,Canfranc,AR,Espanha,PC,Aventura,9,2015-11-02,204.3,177,7,159.48,2025-10-14
174,Tamara Thanel,tamara.thanel174,53,1972-10-11,Feminino,Ernsgaden,Bavaria,Alemanha,Xbox,Simulação,68,2011-12-05,1675.4,877,0,0,2026-07-02
175,Lidia Cánovas,lidia.canovas175,44,1981-11-22,Feminino,Canals,V,Espanha,PC,Ação,11,2016-03-21,259.0,261,17,658.48,2026-05-24
176,Bernardo Mínguez,bernardo.minguez176,44,1982-03-09,Masculino,Sanxenxo,Galicia,Espanha,PC,Luta,6,2012-04-04,126.2,106,2,49.8,2026-04-28
177,Benito Ruelas,benito.ruelas177,55,1971-08-03,Masculino,Guadalupe Sarabia,PUE,México,PC,Esportes,5,2021-11-17,106.9,141,4,74.69,2025-10-31
178,Daniela Hiller,daniela.hiller178,46,1980-01-29,Feminino,Altdorf bei Nürnberg,Bavaria,Alemanha,PC,Estratégia,71,2016-07-03,1759.3,776,18,443.38,2026-06-08
179,Rigo Berger,rigo.berger179,30,1995-11-04,Masculino,Elsdorf,Lower Saxony,Alemanha,Xbox,Ação,22,2020-03-21,527.3,241,0,0,2025-09-23
180,Luis Ángel Palomo,luis.angel.palomo180,17,2008-10-30,Masculino,Turleque,Castille-La Mancha,Espanha,PlayStation,RPG,1,2026-06-24,7.2,2,0,0,2026-08-03
181,Grace Young,grace.young181,45,1980-12-05,Feminino,Ruabon,Wales,Reino Unido,PlayStation,Aventura,50,2013-01-16,1234.7,718,7,329.3,2026-03-19
182,Heriberto Tormo,heriberto.tormo182,31,1994-10-18,Masculino,Tomelloso,Castille-La Mancha,Espanha,Xbox,Ação,38,2018-06-21,936.4,822,0,0,2025-10-28
183,Elena Federico,elena.federico183,55,1971-04-14,Feminino,Montemurlo,Tuscany,Itália,PlayStation,RPG,58,2017-05-30,1440.1,559,0,0,2025-10-16
184,Pedro Lucas Teixeira,pedro.lucas.teixeira184,19,2006-12-07,Masculino,Peixoto de Azevedo,MT,Brasil,PC,Estratégia,2,2026-03-26,44.4,22,0,0,2026-04-19
185,Giovanni Bompiani,giovanni.bompiani185,16,2010-04-14,Masculino,Albisola Superiore,42,Itália,PC,Corrida,1,2026-07-11,0.9,1,1,79.9,2026-08-10
186,Rosel Dörschner,rosel.dorschner186,51,1974-09-14,Feminino,Carlsberg,RP,Alemanha,PlayStation,Corrida,2,2012-07-10,25.4,22,1,9.9,2025-12-09
187,Anthony Edwards,anthony.edwards187,39,1987-03-26,Masculino,East Peckham,ENG,Reino Unido,PlayStation,Simulação,58,2012-02-17,1429.4,485,0,0,2026-03-03
188,Mariana Comisso,mariana.comisso188,23,2002-10-08,Feminino,Formigara,Lombardy,Itália,Xbox,Luta,15,2019-06-22,371.5,310,28,732.65,2026-03-28
189,Michael Brown,michael.brown189,49,1977-07-11,Masculino,Kununurra,WA,Austrália,Xbox,Simulação,13,2021-03-04,308.6,118,4,149.6,2026-08-02
190,Félix Velasco,felix.velasco190,46,1979-10-21,Masculino,Obejo,Andalusia,Espanha,PC,Ação,42,2012-11-04,1027.4,633,25,842.68,2026-03-27
191,Michael Ramirez,michael.ramirez191,42,1984-05-23,Masculino,Dunkirk,NY,Estados Unidos,PC,Estratégia,100,2014-10-30,4264.9,1462,0,0,2026-03-16
192,Mathilde Da Silva,mathilde.da.silva192,53,1972-12-02,Feminino,Villegouge,New Aquitaine,França,Xbox,Survival,10,2019-11-10,230.8,213,0,0,2026-03-19
193,André Souza,andre.souza193,17,2008-09-02,Masculino,Pedro Teixeira,MG,Brasil,PlayStation,Ação,1,2025-03-27,16.4,7,0,0,2025-10-12
194,María Teresa Gurule,maria.teresa.gurule194,16,2009-12-28,Feminino,Metlac Hernández (Metlac Primero),Veracruz,México,PC,MOBA,2,2025-12-03,49.6,39,2,94.8,2025-12-17
195,Théo Camargo,theo.camargo195,29,1997-04-16,Masculino,Joinville,SC,Brasil,Xbox,FPS,2,2013-10-19,44.7,84,8,189.38,2026-03-22
196,Michael Smith,michael.smith196,26,2000-04-11,Masculino,Nelson,GA,Estados Unidos,Xbox,RPG,79,2020-08-25,1963.8,786,26,1032.67,2026-08-09
197,Anita Manzanares,anita.manzanares197,38,1987-09-04,Feminino,Obón,AR,Espanha,PC,Estratégia,8,2025-09-14,190.0,91,9,374.1,2026-05-02
198,James Floyd,james.floyd198,35,1991-01-14,Masculino,Somerton,AZ,Estados Unidos,Xbox,Simulação,7,2012-03-15,150.7,102,0,0,2026-02-21
199,Erika Manunta,erika.manunta199,16,2010-08-06,Feminino,Pianello del Lario,Lombardy,Itália,Mobile,MOBA,2,2026-05-31,45.2,23,2,69.8,2026-06-12
200,Matthew Harris,matthew.harris200,27,1999-06-09,Masculino,Paducah,TX,Estados Unidos,Xbox,Simulação,36,2021-12-20,876.7,513,0,0,2026-06-28
201,Francisco de Jesús,francisco.de.jesus201,27,1998-10-11,Masculino,El Camarón,OAX,México,PlayStation,Ação,6,2021-05-30,149.5,144,11,558.99,2026-03-05
202,Sara Lee,sara.lee202,23,2003-01-29,Feminino,Covington,LA,Estados Unidos,Mobile,MOBA,3,2025-02-01,68.6,44,0,0,2026-02-19
203,Kristie Atkins,kristie.atkins203,54,1971-12-16,Feminino,Kennesaw,GA,Estados Unidos,PC,FPS,8,2023-05-17,199.5,166,1,39.9,2026-02-22
204,Antony Shah,antony.shah204,52,1974-01-29,Masculino,Gilford,NIR,Reino Unido,PC,Aventura,6,2024-01-01,144.9,61,0,0,2026-01-03
205,Melissa Lourenço,melissa.lourenco205,33,1992-10-28,Feminino,Estômbar,08,Portugal,PlayStation,Survival,65,2011-04-12,1609.9,779,0,0,2025-09-25
206,Ovidio Castrillo,ovidio.castrillo206,42,1983-09-18,Masculino,La Muela,AR,Espanha,PlayStation,FPS,14,2012-08-19,327.5,288,0,0,2026-05-22
207,Leopoldo Peranda,leopoldo.peranda207,33,1992-11-05,Masculino,Montecosaro,The Marches,Itália,PC,Estratégia,69,2019-04-20,1710.2,911,9,334.19,2025-12-20
208,Almudena Girona,almudena.girona208,54,1971-11-13,Feminino,el Bon Pastor,Catalonia,Espanha,Xbox,Survival,22,2011-02-25,534.2,280,0,0,2025-09-13
209,Robert Maillot,robert.maillot209,19,2006-10-02,Masculino,Gironde-sur-Dropt,New Aquitaine,França,PlayStation,RPG,29,2021-05-04,711.0,252,7,299.3,2026-04-06
210,Brittany Avila,brittany.avila210,29,1997-06-09,Feminino,Katonah,NY,Estados Unidos,Xbox,RPG,82,2013-06-16,2028.2,665,13,453.88,2025-12-04
211,Larry Moses,larry.moses211,31,1995-01-24,Masculino,Bernalillo,NM,Estados Unidos,PlayStation,FPS,4,2011-06-22,89.2,160,0,0,2025-12-16
212,Edelbert Ortmann,edelbert.ortmann212,23,2003-08-21,Masculino,Rullstorf,Lower Saxony,Alemanha,PC,Esportes,7,2018-11-22,172.0,158,2,24.89,2025-12-27
213,Amarilis Díez,amarilis.diez213,37,1988-11-14,Feminino,Mendaro,Basque Country,Espanha,PlayStation,Luta,96,2015-04-02,2379.6,1723,25,783.04,2026-08-25
214,Linda Galloway,linda.galloway214,43,1983-01-29,Feminino,Linda,CA,Estados Unidos,PC,Ação,23,2015-02-05,568.0,287,0,0,2026-05-02
215,Michael Smith,michael.smith215,38,1988-04-04,Masculino,Jessup,PA,Estados Unidos,Xbox,Esportes,97,2012-04-07,2408.3,2303,14,363.78,2026-05-31
216,Robert Rodriguez,robert.rodriguez216,26,2000-01-31,Masculino,Marlton,NJ,Estados Unidos,PlayStation,Esportes,8,2023-04-11,196.9,238,0,0,2026-05-01
217,Eloy Quiroga,eloy.quiroga217,27,1999-05-27,Masculino,A Guarda,Galicia,Espanha,PlayStation,Corrida,4,2025-07-08,98.0,74,4,99.6,2026-08-14
218,Esperanza Espinosa,esperanza.espinosa218,53,1973-02-24,Feminino,Colonia Felipe Ángeles,CHH,México,PlayStation,Corrida,11,2021-09-01,258.5,160,4,159.6,2026-05-05
219,Fiorino Mantegazza,fiorino.mantegazza219,54,1972-06-07,Masculino,Corfinio,65,Itália,PC,Simulação,12,2024-11-24,277.4,150,14,388.87,2026-04-03
220,Armando Negrón,armando.negron220,24,2002-02-10,Masculino,Las Mesas,GRO,México,PC,Survival,2,2024-06-28,39.0,12,1,19.9,2025-12-15
221,Emma Harvey,emma.harvey221,20,2005-10-18,Feminino,New Pitsligo,SCT,Reino Unido,PlayStation,Esportes,2,2019-03-18,39.4,38,0,0,2026-05-29
222,Juan Casanova,juan.casanova222,18,2008-08-26,Masculino,Castrillo-Tejeriego,Castille and León,Espanha,PC,MOBA,1,2023-12-06,16.6,17,1,79.9,2026-08-22
223,Hans-Ulrich Dehmel,hans-ulrich.dehmel223,53,1972-10-08,Masculino,Spornitz,MV,Alemanha,PlayStation,Survival,77,2014-05-28,1924.5,671,2,29.8,2026-07-01
224,Liane Bähr,liane.bahr224,33,1993-04-10,Feminino,Langenbogen,Saxony-Anhalt,Alemanha,PlayStation,FPS,4,2023-07-18,82.2,140,0,0,2026-08-02
225,Russell Arnold,russell.arnold225,26,2000-04-25,Masculino,Port LaBelle,FL,Estados Unidos,Xbox,FPS,28,2021-06-27,692.1,604,2,49.8,2026-02-11
226,Jasmine Fletcher,jasmine.fletcher226,22,2004-08-04,Feminino,Brewster Hill,NY,Estados Unidos,PlayStation,Corrida,24,2021-11-26,583.8,368,9,354.1,2026-06-10
227,John Ortiz,john.ortiz227,31,1995-07-06,Masculino,Maldon,VIC,Austrália,Xbox,Survival,5,2015-11-02,123.1,42,3,54.7,2026-05-26
228,Alfonso Sotelo,alfonso.sotelo228,29,1997-07-17,Masculino,Modúbar de la Emparedada,Castille and León,Espanha,Xbox,RPG,9,2013-06-25,220.0,112,3,139.7,2026-06-25
229,Melissa Costa,melissa.costa229,41,1984-11-12,Feminino,Formoso,MG,Brasil,Mobile,MOBA,39,2017-06-06,969.1,1296,0,0,2026-06-28
230,Caroline Cavalcante,caroline.cavalcante230,19,2007-07-21,Feminino,Frei Gaspar,MG,Brasil,PlayStation,Esportes,22,2020-10-05,528.7,558,0,0,2026-07-28
231,Jaime Duque,jaime.duque231,38,1987-10-21,Masculino,San Pedro del Romeral,S,Espanha,PlayStation,Luta,35,2021-11-17,856.2,747,0,0,2026-02-06
232,David Valette,david.valette232,19,2007-01-15,Masculino,Chinon,CVL,França,Xbox,Luta,16,2023-02-03,393.0,449,0,0,2025-09-11
233,Claudia Valier,claudia.valier233,53,1972-12-23,Feminino,Monvalle,Lombardy,Itália,PlayStation,Esportes,11,2015-12-31,267.4,387,0,0,2026-05-20
234,Joshua Gonzalez,joshua.gonzalez234,35,1990-11-19,Masculino,Kirwan,QLD,Austrália,PC,Estratégia,68,2014-11-09,1680.2,781,24,722.96,2025-09-07
235,Veronica Villanueva,veronica.villanueva235,52,1974-09-01,Feminino,Florence,MS,Estados Unidos,Mobile,MOBA,8,2025-07-12,188.6,88,6,359.4,2025-11-11
236,Kimberly Perry,kimberly.perry236,45,1980-09-18,Feminino,Saint Andrews Beach,VIC,Austrália,PlayStation,Esportes,18,2021-01-07,441.8,436,0,0,2026-01-07
237,Alexandrie Merle,alexandrie.merle237,43,1982-10-02,Feminino,Bourg-des-Comptes,Brittany,França,Xbox,FPS,8,2023-12-24,183.1,310,9,174.28,2025-11-23
238,Livia Bixio,livia.bixio238,47,1979-05-20,Feminino,Rocchetta di Vara,42,Itália,PC,Corrida,6,2016-09-04,125.1,213,8,234.47,2025-11-13
239,Karen Burton,karen.burton239,26,2000-07-27,Feminino,Boughton,ENG,Reino Unido,PC,Estratégia,80,2015-09-08,1998.7,1618,27,752.57,2025-11-24
240,Denny Patberg,denny.patberg240,46,1980-03-23,Masculino,Porta Westfalica,North Rhine-Westphalia,Alemanha,PC,Esportes,1,2026-08-24,1.5,1,0,0,2026-08-24
241,Trini Zaragoza,trini.zaragoza241,26,2000-03-22,Feminino,Villanúa,AR,Espanha,PC,RPG,6,2026-01-15,136.7,41,4,99.6,2026-07-03
242,Juana Peralta,juana.peralta242,21,2004-09-03,Feminino,La Cañada,QUE,México,PC,Estratégia,12,2022-04-02,280.5,143,5,44.77,2025-09-08
243,Leandro Costela,leandro.costela243,17,2009-04-03,Masculino,Córrego Novo,MG,Brasil,PlayStation,Corrida,4,2024-01-12,99.2,242,10,259.09,2026-06-24
244,Alberto Ricciardi,alberto.ricciardi244,21,2005-03-08,Masculino,Macchia d'Isernia,67,Itália,Mobile,MOBA,2,2026-04-15,27.7,19,0,0,2026-06-13
245,Anna Baxter,anna.baxter245,21,2005-02-20,Feminino,Portstewart,NIR,Reino Unido,Xbox,Simulação,9,2019-02-18,224.2,167,0,0,2025-12-22
246,Stephanie Berry,stephanie.berry246,34,1992-05-04,Feminino,Leland,NC,Estados Unidos,Xbox,Survival,89,2015-04-27,2218.7,819,0,0,2026-07-05
247,Aenne Möchlichen,aenne.mochlichen247,52,1974-05-07,Feminino,Bitz,BW,Alemanha,PC,Luta,28,2016-06-24,688.7,1192,0,0,2026-01-02
248,Kent Marquez,kent.marquez248,28,1998-02-17,Masculino,Roanoke,IL,Estados Unidos,PlayStation,FPS,4,2012-12-19,99.7,53,0,0,2026-01-23
249,Mark Price,mark.price249,28,1997-09-10,Masculino,Landover,MD,Estados Unidos,PlayStation,Luta,5,2014-11-24,114.9,89,4,79.6,2025-09-25
250,Gioachino Corcos,gioachino.corcos250,17,2009-06-17,Masculino,Squillace,78,Itália,PC,Ação,6,2022-08-02,126.6,56,4,94.69,2026-08-04
251,Delia Fuentes,delia.fuentes251,48,1978-02-18,Feminino,Izamal,YUC,México,PC,Esportes,3,2024-11-18,69.2,41,4,139.6,2025-12-02
252,Gerald Nicholls,gerald.nicholls252,53,1973-07-11,Masculino,Bishops Cleeve,ENG,Reino Unido,PC,Estratégia,2,2023-03-02,37.4,21,2,139.8,2026-06-05
253,Carla Acuña,carla.acuna253,16,2010-04-10,Feminino,San José del Puente,MEX,México,PlayStation,Aventura,1,2023-12-26,5.6,5,1,14.9,2026-05-28
254,Éric Riou,eric.riou254,28,1997-12-21,Masculino,Lapalud,Provence-Alpes-Côte d'Azur,França,PlayStation,Survival,67,2015-02-15,1659.0,849,15,453.59,2026-03-07
255,Maitê Lopes,maite.lopes255,24,2002-06-19,Feminino,Horizonte,CE,Brasil,PlayStation,Ação,40,2023-02-21,977.5,674,0,0,2025-12-13
256,Camilla Torricelli,camilla.torricelli256,28,1998-05-14,Feminino,Cameri,Piedmont,Itália,PC,Ação,91,2018-09-22,2256.8,1296,0,0,2026-03-09
257,Aenne Mies,aenne.mies257,54,1972-08-28,Feminino,Markdorf,BW,Alemanha,Xbox,Aventura,54,2017-05-30,1335.7,681,0,0,2026-07-29
258,Gael Teixeira,gael.teixeira258,46,1980-04-08,Masculino,Santa Mônica,PR,Brasil,Xbox,FPS,44,2012-05-19,1077.0,2296,0,0,2026-07-30
259,Susana Meza,susana.meza259,17,2008-11-19,Feminino,Loma de los Carmona,Veracruz,México,Xbox,Aventura,1,2026-08-21,7.3,3,0,0,2026-08-24
260,Beatriz Trillo,beatriz.trillo260,51,1975-07-01,Feminino,Vileña,Castille and León,Espanha,Xbox,Esportes,20,2022-01-04,476.5,776,27,882.48,2025-11-12
261,Amber Hurley,amber.hurley261,48,1978-04-07,Feminino,Valley City,ND,Estados Unidos,PlayStation,Aventura,74,2017-02-10,1845.7,1207,0,0,2025-11-04
262,Torben Schlosser,torben.schlosser262,40,1986-05-13,Masculino,Grasleben,Lower Saxony,Alemanha,PC,FPS,14,2014-09-27,339.6,206,0,0,2026-04-01
263,Brian Cunningham,brian.cunningham263,46,1980-03-13,Masculino,Dolfield,MD,Estados Unidos,Xbox,Esportes,75,2015-05-09,1854.2,1114,0,0,2025-09-08
264,Colton Murphy,colton.murphy264,50,1976-07-01,Masculino,Cylburn,MD,Estados Unidos,PlayStation,RPG,1,2017-02-10,10.8,3,0,0,2026-04-01
265,Leon Herbert,leon.herbert265,33,1993-02-19,Masculino,Great Yeldham,ENG,Reino Unido,Xbox,Luta,16,2013-06-02,386.0,410,0,0,2026-06-28
266,Alphons Dossetti,alphons.dossetti266,30,1996-03-12,Masculino,Marina San Nicola,62,Itália,Xbox,Ação,39,2019-08-29,969.7,460,0,0,2026-02-22
267,Rebeca Cavalcante,rebeca.cavalcante267,19,2006-12-23,Feminino,Alto Bela Vista,SC,Brasil,PlayStation,Survival,91,2023-03-17,2264.8,628,3,69.7,2026-07-27
268,Alison Brown,alison.brown268,50,1975-11-27,Feminino,Featherstone,ENG,Reino Unido,PC,Estratégia,27,2019-04-27,661.2,366,28,767.92,2025-12-01
269,Theodor Eigenwillig,theodor.eigenwillig269,17,2009-08-12,Masculino,Mainbernheim,Bavaria,Alemanha,PC,FPS,6,2024-10-15,138.5,95,2,39.8,2025-09-08
270,Éric Regnier,eric.regnier270,29,1997-08-15,Masculino,Sassenay,Bourgogne,França,Xbox,Survival,12,2017-09-11,298.1,146,1,14.9,2025-12-01
271,Ninetta Conte,ninetta.conte271,48,1978-01-31,Feminino,Ospitale di Cadore,34,Itália,PC,Estratégia,18,2023-09-24,443.1,315,0,0,2026-08-06
272,Davi Lucas Sousa,davi.lucas.sousa272,34,1992-03-26,Masculino,Cerro Negro,SC,Brasil,PC,Luta,13,2019-05-31,319.6,328,28,1127.56,2025-12-08
273,Veronique Noack,veronique.noack273,33,1993-08-05,Feminino,Medebach,North Rhine-Westphalia,Alemanha,PlayStation,Simulação,17,2015-03-12,417.8,152,6,264.49,2026-06-12
274,Letícia Albuquerque,leticia.albuquerque274,31,1994-11-27,Feminino,Rosário do Ivaí,PR,Brasil,PlayStation,Luta,12,2019-04-07,277.5,410,21,673.26,2026-04-09
275,Tatiana Zurita,tatiana.zurita275,16,2010-03-11,Feminino,Mazuecos,Castille-La Mancha,Espanha,Xbox,Aventura,14,2024-07-30,325.6,312,0,0,2026-01-09
276,Pastora Pereira,pastora.pereira276,29,1997-02-21,Feminino,Mira,Castille-La Mancha,Espanha,Xbox,Corrida,19,2018-07-22,460.6,403,5,194.59,2025-09-08
277,Hans-Gerhard Gertz,hans-gerhard.gertz277,46,1980-03-24,Masculino,Essingen,BW,Alemanha,PlayStation,Ação,40,2021-11-05,987.1,461,14,463.87,2026-01-27
278,Donatella Tirabassi,donatella.tirabassi278,48,1978-07-27,Feminino,Castiglione Tinella,Piedmont,Itália,Xbox,Simulação,2,2026-05-17,33.7,9,0,0,2026-07-21
279,Concha Acuña,concha.acuna279,46,1980-06-28,Feminino,Muñotello,Castille and León,Espanha,Xbox,RPG,1,2024-01-28,23.3,11,1,79.9,2025-09-15
280,Flavio Orellana,flavio.orellana280,23,2003-04-28,Masculino,Milpas Viejas,NAY,México,Xbox,Survival,79,2020-01-07,1966.1,534,0,0,2025-11-21
281,Juan Schmidt,juan.schmidt281,31,1995-05-07,Masculino,Newburyport,MA,Estados Unidos,PlayStation,FPS,22,2015-12-30,528.5,302,29,812.64,2025-10-18
282,Kimberly Rivera,kimberly.rivera282,48,1978-06-12,Feminino,West Odessa,TX,Estados Unidos,PC,Estratégia,4,2013-05-09,90.7,36,2,69.8,2025-10-25
283,Pamela Solano,pamela.solano283,32,1994-05-29,Feminino,Lomas de Romero,PUE,México,Xbox,Luta,1,2025-10-25,15.2,37,1,4.99,2026-02-15
284,Davi Costela,davi.costela284,20,2006-04-27,Masculino,São José do Jacuípe,BA,Brasil,Xbox,RPG,7,2021-12-07,170.8,75,5,259.5,2026-01-25
285,Perla Saavedra,perla.saavedra285,36,1990-04-21,Feminino,Cañada de Bustos,GUA,México,PC,FPS,24,2019-03-27,598.8,588,6,169.58,2026-05-10
286,Gilles Pelletier,gilles.pelletier286,41,1984-12-12,Masculino,Groisy,Rhône-Alpes,França,PlayStation,Ação,25,2012-05-17,602.5,514,12,493.98,2025-09-13
287,Nicolas Marion,nicolas.marion287,25,2001-07-06,Masculino,Bachant,HDF,França,Xbox,RPG,100,2015-05-29,5783.4,1813,22,838.16,2026-08-22
288,Manola Ariño,manola.arino288,49,1977-02-07,Feminino,Valsalabroso,Castille and León,Espanha,PC,Simulação,100,2012-09-02,3460.8,1321,1,14.9,2026-01-30
289,Mateus Cavalcanti,mateus.cavalcanti289,38,1988-02-05,Masculino,São Mateus do Maranhão,MA,Brasil,PC,RPG,5,2013-06-08,114.2,45,2,44.8,2026-06-30
290,James Reynolds,james.reynolds290,55,1971-06-23,Masculino,Forster,NSW,Austrália,PC,Esportes,29,2021-08-06,721.9,734,6,229.4,2025-11-05
291,Alfred Barnett,alfred.barnett291,47,1978-10-08,Masculino,Delton,AB,Canadá,Xbox,Aventura,30,2017-11-24,740.2,336,11,523.9,2025-11-25
292,Elliot Ward,elliot.ward292,26,2000-05-12,Masculino,Kingswinford,ENG,Reino Unido,PC,Simulação,3,2024-04-18,64.9,18,1,19.9,2025-09-05
293,Jason Wade,jason.wade293,31,1995-08-03,Masculino,Treuddyn,Wales,Reino Unido,PC,Ação,14,2024-01-01,330.0,217,2,84.89,2026-03-02
294,Michelle Verdier,michelle.verdier294,29,1997-03-31,Feminino,Charvieu-Chavagneux,Rhône-Alpes,França,PlayStation,Luta,3,2025-07-18,67.6,60,0,0,2026-06-28
295,Michael Williams,michael.williams295,55,1971-01-13,Masculino,Saint James,MD,Estados Unidos,Xbox,RPG,2,2025-08-03,38.6,15,1,79.9,2025-11-02
296,Nicole Hendricks,nicole.hendricks296,45,1981-08-19,Feminino,The Wharf,DC,Estados Unidos,Xbox,RPG,47,2018-03-28,1156.1,787,0,0,2025-11-21
297,Giancarlo Majorana,giancarlo.majorana297,36,1990-08-30,Masculino,Rogoredo-Valaperta-Rimoldo,Lombardy,Itália,PlayStation,RPG,100,2015-11-04,2673.9,1297,24,942.87,2026-07-19
298,Diane Boulay,diane.boulay298,42,1983-11-03,Feminino,Morhange,Grand Est,França,Xbox,Survival,13,2015-11-20,315.9,74,2,99.8,2025-11-11
299,Roger Sauvage,roger.sauvage299,34,1991-11-04,Masculino,Erstein,Grand Est,França,Xbox,FPS,83,2017-08-22,2069.4,1135,20,543.09,2026-03-09
300,Mayte Barbero,mayte.barbero300,53,1973-05-12,Feminino,Pozalmuro,Castille and León,Espanha,Xbox,Esportes,23,2010-02-13,558.6,541,0,0,2025-11-04
301,Augustin Roger,augustin.roger301,46,1980-07-14,Masculino,Gondreville,Grand Est,França,PC,MOBA,7,2013-09-26,156.2,129,0,0,2026-04-08
302,Ashley Dennis,ashley.dennis302,30,1996-07-13,Feminino,Riverton,NJ,Estados Unidos,PlayStation,Aventura,21,2017-07-20,517.0,642,0,0,2026-08-24
303,Benjamin Gimenez,benjamin.gimenez303,42,1984-01-10,Masculino,Hambach,Grand Est,França,PlayStation,FPS,13,2015-12-11,312.7,401,0,0,2025-10-30
304,Christian Young,christian.young304,17,2009-07-25,Masculino,Five Corners,WA,Estados Unidos,PC,Estratégia,3,2025-06-18,53.6,27,2,24.89,2026-07-31
305,Samuel Fernández,samuel.fernandez305,55,1971-07-06,Masculino,A Estrada,Galicia,Espanha,PC,MOBA,77,2015-06-29,1923.9,890,6,239.4,2026-07-05
306,Jessica Todd,jessica.todd306,26,1999-10-01,Feminino,Chester,SC,Estados Unidos,Xbox,Survival,100,2017-10-14,5722.3,1736,23,748.15,2026-05-26
307,Gabriela Gutiérrez,gabriela.gutierrez307,24,2002-06-05,Feminino,Molino de San José,GUA,México,PC,Simulação,1,2026-07-10,22.1,6,0,0,2026-09-01
308,Elliot Patel,elliot.patel308,21,2004-09-29,Masculino,Market Lavington,ENG,Reino Unido,PlayStation,Ação,40,2022-03-01,977.4,404,30,962.45,2026-01-02
309,Ariana Moreira,ariana.moreira309,29,1996-12-06,Feminino,Pinhal Novo,15,Portugal,PlayStation,Esportes,15,2016-05-14,374.7,191,2,109.8,2025-09-10
310,Kelly Mccoy,kelly.mccoy310,29,1996-11-06,Feminino,Hopewell,NJ,Estados Unidos,PlayStation,Aventura,1,2022-11-04,23.0,12,0,0,2026-08-26
311,Paul Ewing,paul.ewing311,26,1999-10-06,Masculino,Metford,NSW,Austrália,Xbox,Simulação,10,2025-12-05,234.0,81,8,269.29,2026-06-20
312,Danilo da Paz,danilo.da.paz312,19,2006-12-08,Masculino,Encanto,RN,Brasil,PC,Estratégia,18,2023-03-16,441.8,478,30,987.36,2026-07-02
313,Jacob Dawson,jacob.dawson313,22,2004-03-10,Masculino,Mountain Ranch,CA,Estados Unidos,PlayStation,Corrida,41,2017-03-24,1015.6,1349,0,0,2025-10-01
314,Christy White,christy.white314,49,1977-08-12,Feminino,Steilacoom,WA,Estados Unidos,Mobile,MOBA,1,2010-12-30,15.1,27,1,14.9,2026-03-19
315,David Russell,david.russell315,22,2004-02-08,Masculino,Thamesford,ON,Canadá,Xbox,Survival,17,2018-03-29,412.8,113,0,0,2026-04-11
