player_id,nome,username,idade,data_nascimento,genero,cidade,estado,pais,plataforma,genero_jogo,nivel_jogador,data_criacao_conta,horas_jogadas,numero_sessoes,quantidade_compras,valor_gasto,ultimo_acesso
159,Eugenia Cazares,eugenia.cazares159,43,1983-02-14,Feminino,Artículo Primero Constitucional,PUE,México,PlayStation,Simulação,100,2011-05-02,4285.8,1745,0,0,2026-01-25
160,Clelia Emo,clelia.emo160,44,1982-02-03,Feminino,Oppido Mamertina,78,Itália,PlayStation,FPS,27,2019-03-17,668.7,885,13,418.79,2026-08-13
161,Christine Owen,christine.owen161,48,1978-08-27,Feminino,East Markham,ENG,Reino Unido,PlayStation,Corrida,10,2014-05-08,229.6,169,0,0,2026-06-19
162,Michelle Henry,michelle.henry162,29,1997-03-31,Feminino,Denman Island Trust Area,BC,Canadá,Mobile,MOBA,1,2014-11-30,1.4,1,0,0,2025-11-04
163,Stanley Marsden,stanley.marsden163,21,2005-06-26,Masculino,Gronant,Wales,Reino Unido,PC,Survival,54,2022-07-03,1332.4,499,0,0,2025-11-02
164,Remigio Gallart,remigio.gallart164,16,2010-03-06,Masculino,Brea de Tajo,M,Espanha,Xbox,RPG,10,2024-12-04,227.6,142,0,0,2025-10-17
165,Amanda Vasconcelos,amanda.vasconcelos165,54,1972-06-10,Feminino,Santo Antônio da Platina,PR,Brasil,PlayStation,Esportes,9,2014-01-22,208.9,255,0,0,2025-09-06
166,Klara Neuschäfer,klara.neuschafer166,34,1992-04-16,Feminino,Dachsenhausen,RP,Alemanha,Xbox,Corrida,1,2021-01-31,7.7,19,0,0,2026-01-22
167,Frieder Hettner,frieder.hettner167,33,1993-04-13,Masculino,Unkel,RP,Alemanha,PC,MOBA,12,2017-12-28,293.1,360,17,698.3,2025-11-05
168,John Moore,john.moore168,31,1995-04-05,Masculino,Dunn Loring,VA,Estados Unidos,PlayStation,RPG,2,2024-12-20,27.9,9,1,29.9,2026-04-22
169,Pavel Ritter,pavel.ritter169,17,2008-12-02,Masculino,Fehrbellin,BB,Alemanha,Xbox,Survival,45,2022-05-19,1106.1,497,0,0,2026-05-12
170,Georgina Mesa,georgina.mesa170,30,1996-08-20,Feminino,San Mateo Texcalyacac,MEX,México,PC,Simulação,100,2011-01-12,2823.2,2555,16,603.58,2026-01-19
171,Lupe Mora,lupe.mora171,40,1986-06-07,Feminino,Villanueva del Fresno,EX,Espanha,PC,Survival,3,2024-02-14,55.9,21,2,44.89,2026-05-15
172,Helena Mireles,helena.mireles172,23,2002-11-17,Feminino,Huatecalco,MOR,México,PC,Estratégia,12,2016-08-17,280.9,179,0,0,2026-01-17
173,Raffaellino Zabarella,raffaellino.zabarella173,46,1979-12-11,Masculino,Viola,Piedmont,Itália,PC,Simulação,8,2015-09-27,191.6,182,15,408.68,2026-03-07
174,Nadia Garibaldi,nadia.garibaldi174,25,2001-04-13,Feminino,Aquila di Arroscia,42,Itália,PlayStation,RPG,10,2024-08-17,241.5,196,13,433.7,2026-05-21
175,Marie Charrier,marie.charrier175,34,1992-02-03,Feminino,Escoutoux,Rhône-Alpes,França,Xbox,Esportes,100,2013-01-21,5147.0,2909,9,224.19,2026-02-13
176,Adrienne Leblanc,adrienne.leblanc176,18,2008-05-14,Feminino,Gémozac,New Aquitaine,França,Xbox,Survival,9,2021-08-14,200.1,79,0,0,2025-10-13
177,Giuliana Tremonti,giuliana.tremonti177,39,1986-12-31,Feminino,Spigno Saturnia Superiore,62,Itália,PC,Estratégia,4,2020-06-02,92.5,59,0,0,2025-09-18
178,Giorgio Littizzetto,giorgio.littizzetto178,55,1971-06-17,Masculino,San Nicola Manfredi,72,Itália,Xbox,Esportes,2,2025-07-30,49.4,32,0,0,2026-07-13
179,Juliette Marchal,juliette.marchal179,37,1989-01-06,Feminino,Croulebarbe,IDF,França,PC,FPS,48,2018-02-12,1182.0,803,14,243.96,2026-06-06
180,Milena Cassiano,milena.cassiano180,43,1983-06-13,Feminino,Pinhal Grande,RS,Brasil,PC,Survival,14,2024-07-04,335.2,88,2,139.8,2025-09-22
181,Adam Crawford,adam.crawford181,26,2000-08-07,Masculino,Newton,AB,Canadá,PC,Ação,55,2019-10-27,1371.0,694,14,583.69,2026-05-28
182,Heidi Robbins,heidi.robbins182,25,2001-04-28,Feminino,Colfax,IL,Estados Unidos,Xbox,Corrida,28,2015-07-30,698.8,1283,18,498.38,2026-04-11
183,Danilo Guariento,danilo.guariento183,18,2008-03-29,Masculino,San Cataldo,Sicily,Itália,PC,FPS,6,2021-09-12,139.1,71,0,0,2026-07-22
184,Bradley Irwin,bradley.irwin184,36,1990-08-01,Masculino,Wollongbar,NSW,Austrália,Xbox,Corrida,1,2015-09-04,10.0,16,1,39.9,2026-01-17
185,Maria Losekann,maria.losekann185,48,1978-06-16,Feminino,Horrenberg,BW,Alemanha,Xbox,Aventura,8,2025-06-03,183.3,182,0,0,2026-06-28
186,Alice Carpentier,alice.carpentier186,38,1987-10-19,Feminino,Auneuil,HDF,França,Xbox,Ação,32,2016-07-27,790.9,804,23,977.88,2026-05-11
187,Olivia Medina,olivia.medina187,48,1978-01-25,Feminino,Justo Daract,D,Argentina,PlayStation,Aventura,8,2026-01-15,194.2,98,0,0,2026-04-02
188,Concha Jover,concha.jover188,22,2003-12-03,Feminino,Illar,Andalusia,Espanha,PC,Aventura,12,2022-02-13,286.1,247,0,0,2026-07-23
189,Joshua Horne,joshua.horne189,49,1976-12-29,Masculino,Darlington,WI,Estados Unidos,PC,Aventura,37,2010-08-13,924.2,736,0,0,2025-10-01
190,Eloah Freitas,eloah.freitas190,33,1992-09-03,Feminino,Sarzedo,MG,Brasil,PC,Aventura,96,2013-07-29,2377.4,1244,23,782.97,2025-12-28
191,Aurelio Agustín,aurelio.agustin191,45,1980-10-31,Masculino,Borjabad,Castille and León,Espanha,PlayStation,RPG,100,2013-10-01,2853.3,1572,0,0,2026-01-11
192,Martina Naser,martina.naser192,36,1990-08-03,Feminino,Bollschweil,BW,Alemanha,Mobile,MOBA,15,2016-02-26,366.5,165,7,389.3,2026-05-03
193,Robert Anderson,robert.anderson193,38,1988-01-14,Masculino,Wahneta,FL,Estados Unidos,PC,Estratégia,20,2025-02-13,479.2,286,1,79.9,2025-09-29
194,Darío Camacho,dario.camacho194,53,1972-11-05,Masculino,Portezuelo,HID,México,PC,Simulação,9,2023-09-05,213.3,84,0,0,2026-05-15
195,Hugh Parry,hugh.parry195,18,2008-03-30,Masculino,Cowes,ENG,Reino Unido,PlayStation,Aventura,10,2023-09-13,225.4,94,9,319.19,2025-10-27
196,Marion Davis,marion.davis196,46,1980-06-02,Feminino,Newbiggin,ENG,Reino Unido,Xbox,Corrida,8,2023-01-29,177.5,288,28,1097.74,2026-06-24
197,Jesse Hall,jesse.hall197,47,1978-12-17,Masculino,Hilmar-Irwin,CA,Estados Unidos,PlayStation,RPG,26,2019-01-13,640.7,500,26,967.67,2026-03-19
198,William Fleming,william.fleming198,26,1999-12-12,Masculino,Whitby,ON,Canadá,PC,Estratégia,3,2022-06-23,56.3,33,0,0,2026-07-09
199,Teresa Sloan,teresa.sloan199,52,1974-04-24,Feminino,Winterville,NC,Estados Unidos,PC,FPS,6,2010-04-15,133.6,96,2,109.8,2025-10-30
200,David Cameron,david.cameron200,38,1988-07-14,Masculino,Lexington,ON,Canadá,PC,FPS,7,2017-11-26,151.9,162,0,0,2026-04-21
201,Becky Stout,becky.stout201,40,1986-03-14,Feminino,Oyster Bay Cove,NY,Estados Unidos,Xbox,RPG,1,2026-05-11,3.7,3,1,29.9,2026-07-19
202,Robert Vasquez,robert.vasquez202,33,1993-02-11,Masculino,Balaklava,SA,Austrália,Xbox,Ação,17,2022-03-17,419.0,444,24,717.87,2026-03-28
203,Adelina Colom,adelina.colom203,39,1987-07-17,Feminino,Válor,Andalusia,Espanha,PC,Estratégia,2,2023-04-27,40.4,27,2,159.8,2026-03-29
204,Mariana Martins,mariana.martins204,28,1997-12-17,Feminino,Santa Bárbara do Sul,RS,Brasil,PC,Corrida,16,2020-05-11,381.4,899,16,513.58,2025-09-11
205,Amelia Berenguer,amelia.berenguer205,31,1995-03-22,Feminino,Sant Julià de Cerdanyola,Catalonia,Espanha,Xbox,Simulação,27,2015-10-30,651.4,635,26,817.67,2026-02-18
206,Leticia Arriaga,leticia.arriaga206,51,1975-07-15,Feminino,Doctor González,NLE,México,PlayStation,Luta,23,2019-06-06,573.4,748,6,279.4,2026-07-08
207,Kevin Lopez,kevin.lopez207,17,2009-08-08,Masculino,Eclectic,AL,Estados Unidos,Xbox,RPG,2,2026-02-19,36.1,11,1,4.99,2026-07-15
208,Fernanda Nascimento,fernanda.nascimento208,42,1984-06-16,Feminino,Belém do Brejo do Cruz,PB,Brasil,PC,Corrida,1,2024-03-02,22.4,42,4,104.6,2025-09-05
209,Sara Lee,sara.lee209,45,1980-09-29,Feminino,Riverside,CA,Estados Unidos,Xbox,Corrida,2,2021-11-23,37.6,79,2,109.8,2026-08-13
210,Bradley Arias,bradley.arias210,55,1970-12-20,Masculino,Avon-by-the-Sea,NJ,Estados Unidos,PC,RPG,15,2016-04-08,357.2,135,0,0,2026-03-25
211,Patricia Williams,patricia.williams211,35,1991-04-22,Feminino,Cottage Grove,OR,Estados Unidos,PlayStation,Aventura,80,2015-04-08,1984.4,2128,28,762.65,2025-09-24
212,Rogelio Yuste,rogelio.yuste212,27,1999-07-03,Masculino,Ciudad Jardín,M,Espanha,Xbox,Ação,81,2019-01-19,2021.0,943,0,0,2026-02-05
213,José Manuel Ayala,jose.manuel.ayala213,43,1983-04-18,Masculino,Aguilar del Río Alhama,RI,Espanha,PC,MOBA,6,2023-10-15,144.5,174,0,0,2025-11-21
214,Elena Patberg,elena.patberg214,29,1997-02-12,Feminino,Neustadt in Holstein,SH,Alemanha,PC,Estratégia,19,2018-08-06,450.4,154,13,343.97,2026-02-17
215,Felisa Carbajo,felisa.carbajo215,27,1999-03-04,Feminino,Grijalba,Castille and León,Espanha,PlayStation,Corrida,18,2017-10-21,434.9,651,18,608.47,2026-08-14
216,Maitê Castro,maite.castro216,54,1972-01-08,Feminino,Matinha,MA,Brasil,Xbox,Corrida,7,2013-08-22,169.7,193,0,0,2026-01-02
217,Bruno Prodi,bruno.prodi217,23,2003-06-12,Masculino,Castenaso,45,Itália,Xbox,Survival,59,2020-11-18,1474.9,358,0,0,2026-07-12
218,Thomas Coleman,thomas.coleman218,41,1985-06-08,Masculino,South Townsville,QLD,Austrália,PC,Esportes,11,2018-07-03,263.1,198,19,548.1,2026-08-13
219,Éléonore Torres,eleonore.torres219,26,2000-01-30,Feminino,Rosières-aux-Salines,Grand Est,França,PC,Ação,5,2021-08-20,121.7,90,0,0,2025-09-09
220,Melissa White,melissa.white220,16,2010-01-24,Feminino,Grafton,NH,Estados Unidos,PlayStation,Ação,8,2024-09-14,186.0,86,0,0,2026-06-19
221,Molly Brown,molly.brown221,34,1992-07-13,Feminino,Dupont,PA,Estados Unidos,PC,FPS,68,2011-07-09,1685.9,1097,27,1192.39,2026-02-27
222,Benjamin Ollivier,benjamin.ollivier222,33,1993-06-08,Masculino,Paris 17 Batignolles-Monceau,IDF,França,PlayStation,Corrida,26,2016-01-28,629.8,417,24,847.87,2026-01-29
223,Benjamin Prévost,benjamin.prevost223,28,1998-03-31,Masculino,Saint-Piat,CVL,França,Xbox,FPS,100,2011-07-16,3797.3,2969,0,0,2026-06-26
224,Tonino Piovani,tonino.piovani224,33,1993-07-05,Masculino,Pennadomo,65,Itália,PlayStation,Survival,78,2017-09-25,1926.9,577,0,0,2026-03-05
225,Alana Novais,alana.novais225,44,1981-11-29,Feminino,Descanso,SC,Brasil,PC,RPG,1,2021-03-14,7.1,2,1,9.9,2026-07-08
226,Hannah Ramirez,hannah.ramirez226,42,1984-06-17,Feminino,Oaklands Park,SA,Austrália,PC,RPG,100,2016-01-19,2502.1,1212,0,0,2025-11-17
227,Diane Jimenez,diane.jimenez227,46,1979-10-24,Feminino,Pinehurst,TX,Estados Unidos,PC,Survival,9,2020-05-24,224.1,99,0,0,2025-10-23
228,María Berríos,maria.berrios228,31,1995-02-23,Feminino,Hermenegildo J. Aldana,Veracruz,México,PC,Esportes,1,2026-06-21,6.9,8,1,14.9,2026-07-30
229,Hugues Bernard,hugues.bernard229,33,1993-07-17,Masculino,Magland,Rhône-Alpes,França,PC,Estratégia,100,2012-06-08,5594.7,2648,0,0,2025-10-29
230,Odette Reynaud,odette.reynaud230,47,1978-10-24,Feminino,Auchy-les-Mines,HDF,França,PC,MOBA,9,2014-04-16,219.6,163,6,129.49,2026-05-14
231,Annunziata Gatto,annunziata.gatto231,16,2009-10-14,Feminino,Pedrengo,Lombardy,Itália,PlayStation,FPS,8,2025-01-11,178.4,114,2,64.89,2026-04-16
232,Laura Williams,laura.williams232,42,1984-01-02,Feminino,Luverne,AL,Estados Unidos,PC,FPS,2,2023-07-12,47.5,29,2,54.8,2026-06-06
233,Charles Mcclure,charles.mcclure233,16,2009-12-04,Masculino,Jefferson,NC,Estados Unidos,Xbox,RPG,4,2026-03-07,81.7,25,2,59.8,2026-04-26
234,Juan Pablo Cabrera,juan.pablo.cabrera234,49,1977-08-06,Masculino,Chapanay,M,Argentina,PC,Estratégia,44,2020-09-28,1091.9,683,27,912.57,2026-03-12
235,Mason Brown,mason.brown235,17,2009-06-18,Masculino,Mora,NM,Estados Unidos,PlayStation,Ação,1,2022-12-02,23.4,27,0,0,2026-01-20
236,Scott Golden,scott.golden236,54,1972-02-23,Masculino,Aldershot,QLD,Austrália,PC,Survival,72,2011-02-24,1796.6,808,22,618.25,2025-10-14
237,Daniel Martin,daniel.martin237,30,1996-01-14,Masculino,Chase River,BC,Canadá,PC,Corrida,25,2023-06-03,620.2,624,0,0,2026-05-30
238,Giovanni Guidotti,giovanni.guidotti238,29,1996-12-17,Masculino,Nasino-Borgo,42,Itália,PC,Luta,100,2010-09-13,2829.2,1970,0,0,2025-12-11
239,Jonathan Hernandez,jonathan.hernandez239,23,2002-09-30,Masculino,Monterey Park,CA,Estados Unidos,PlayStation,Corrida,9,2021-03-24,216.3,331,0,0,2026-03-15
240,Julie Calderon,julie.calderon240,23,2003-01-12,Feminino,Linden,AL,Estados Unidos,Xbox,FPS,3,2016-12-26,59.3,82,0,0,2025-11-22
241,Isaac Tejada,isaac.tejada241,36,1990-04-15,Masculino,Santiago Tlaltepoxco,HID,México,PlayStation,FPS,18,2023-11-21,445.2,245,21,747.99,2025-10-06
242,Tiffany Davis,tiffany.davis242,38,1988-01-24,Feminino,Bardia,NSW,Austrália,PC,Aventura,15,2016-08-29,369.4,219,7,154.39,2026-04-18
243,Renata Gonzalez,renata.gonzalez243,50,1976-07-15,Feminino,Inriville,X,Argentina,PC,Simulação,42,2021-09-17,1044.1,289,3,69.88,2026-01-18
244,Estefanía Merino,estefania.merino244,44,1981-09-15,Feminino,Quintanaélez,Castille and León,Espanha,Xbox,FPS,24,2019-08-12,592.3,894,0,0,2026-06-10
245,Emma Gonzalez,emma.gonzalez245,50,1976-05-13,Feminino,Mutquin,K,Argentina,PC,Simulação,3,2023-12-21,68.3,27,2,19.8,2025-09-11
246,Tracey Ellis,tracey.ellis246,51,1974-12-06,Feminino,Mintlaw,SCT,Reino Unido,Xbox,Ação,46,2021-03-31,1135.1,543,18,658.65,2026-02-21
247,Heidi Clark,heidi.clark247,26,2000-04-05,Feminino,Kamloops,BC,Canadá,Xbox,Aventura,17,2014-04-20,418.9,260,0,0,2026-02-06
248,Sara Saavedra,sara.saavedra248,29,1997-01-01,Feminino,Ocoyoacac,MEX,México,Mobile,MOBA,85,2018-11-09,2104.5,1135,19,478.55,2026-08-25
249,Andrey Kade,andrey.kade249,35,1991-06-01,Masculino,Radeburg,Saxony,Alemanha,PC,Estratégia,11,2020-10-26,265.4,229,0,0,2026-07-01
250,Ignacio Naranjo,ignacio.naranjo250,39,1987-04-13,Masculino,Tuxcacuesco,JAL,México,Xbox,Simulação,35,2019-10-24,869.4,260,0,0,2026-06-18
251,Reginald Snyder,reginald.snyder251,49,1977-06-26,Masculino,Gateway,AK,Estados Unidos,PlayStation,RPG,100,2017-10-05,6400.5,1617,0,0,2026-08-18
252,Ermenegildo Giolitti,ermenegildo.giolitti252,28,1997-11-05,Masculino,Castel Ritaldi,55,Itália,Xbox,FPS,1,2017-01-13,18.6,16,1,14.9,2026-01-31
253,Michèle Arnaud,michele.arnaud253,28,1998-07-12,Feminino,Sierentz,Grand Est,França,PC,Estratégia,28,2020-01-09,690.8,348,27,922.57,2025-09-05
254,Anthony Burnett,anthony.burnett254,41,1984-09-13,Masculino,New Brighton,PA,Estados Unidos,PC,Ação,100,2012-05-04,5307.0,2469,0,0,2026-07-09
255,Ale Aparicio,ale.aparicio255,38,1988-07-30,Feminino,Vadillo de la Guareña,Castille and León,Espanha,PC,Aventura,7,2024-09-09,156.7,64,2,49.8,2025-09-24
256,Michael Green,michael.green256,40,1985-11-17,Masculino,Salida,CO,Estados Unidos,PlayStation,Esportes,52,2010-04-02,1293.4,796,0,0,2026-07-21
257,Tommy Elliott,tommy.elliott257,35,1990-12-16,Masculino,The Colony,TX,Estados Unidos,PC,Ação,2,2023-10-31,49.8,70,3,154.7,2026-02-12
258,Isabella Käster,isabella.kaster258,48,1978-07-19,Feminino,Trebur,Hesse,Alemanha,Xbox,Survival,1,2025-10-21,8.8,5,1,4.99,2026-05-07
259,Philippine Neveu,philippine.neveu259,19,2006-12-12,Feminino,Les Chartreux,Provence-Alpes-Côte d'Azur,França,Xbox,Luta,6,2023-02-25,128.8,195,5,154.5,2025-10-11
260,Kyle Smith,kyle.smith260,40,1985-11-07,Masculino,McGregor,FL,Estados Unidos,Xbox,Luta,85,2011-10-27,2104.7,1719,10,359.09,2025-11-04
261,Wilfrido Anguiano,wilfrido.anguiano261,33,1992-12-26,Masculino,Coyotitán,SIN,México,PC,Aventura,13,2022-06-27,321.0,129,4,149.78,2025-10-21
262,Reinhold Geisel,reinhold.geisel262,41,1985-08-09,Masculino,Buckenhof,Bavaria,Alemanha,PC,Corrida,32,2012-08-19,788.5,470,0,0,2026-05-04
263,Xavier Charrier,xavier.charrier263,51,1974-09-24,Masculino,Saint-Christophe-sur-le-Nais,CVL,França,Xbox,FPS,6,2020-12-01,131.1,145,0,0,2025-09-12
264,Amando Giner,amando.giner264,47,1979-02-14,Masculino,San Blas-Canillejas,M,Espanha,PC,Esportes,13,2010-03-10,320.6,248,8,359.2,2026-06-20
265,Franz Josef Noack,franz.josef.noack265,35,1991-03-21,Masculino,Waibstadt,BW,Alemanha,PC,Estratégia,3,2017-06-23,63.5,40,0,0,2025-09-09
266,Carol Todd,carol.todd266,42,1984-03-09,Feminino,Oakdale,NY,Estados Unidos,PC,Luta,4,2014-07-20,88.5,237,4,124.69,2026-01-05
267,Lorenzo Sampaio,lorenzo.sampaio267,43,1982-12-16,Masculino,Machadinho,RS,Brasil,PC,MOBA,10,2024-11-16,237.2,100,0,0,2026-06-27
268,Alexa Wagner,alexa.wagner268,20,2006-07-20,Feminino,Gefell,Thuringia,Alemanha,PC,Ação,37,2020-11-20,918.6,545,10,234.27,2025-10-19
269,Verónica Oliveras,veronica.oliveras269,29,1997-04-18,Feminino,Zamora,Castille and León,Espanha,Xbox,Simulação,26,2021-03-16,639.9,185,0,0,2025-12-02
270,Resi Franke,resi.franke270,18,2008-01-17,Feminino,Teningen,BW,Alemanha,Xbox,Aventura,19,2021-12-02,455.9,169,8,324.29,2026-05-07
271,Charles Louis,charles.louis271,49,1976-10-12,Masculino,Saint-Hippolyte-du-Fort,OCC,França,PC,Estratégia,2,2023-10-22,43.2,29,2,99.8,2026-04-19
272,Riccardo Boezio,riccardo.boezio272,39,1987-01-24,Masculino,Perdaxius,Sardinia,Itália,Xbox,Esportes,20,2016-10-09,487.8,774,0,0,2025-11-27
273,Carrie Lawrence,carrie.lawrence273,44,1982-08-10,Feminino,Soledad,CA,Estados Unidos,PlayStation,Simulação,50,2018-01-16,1241.9,606,0,0,2025-11-09
274,Jacob Matthews,jacob.matthews274,32,1994-04-04,Masculino,Saugus,MA,Estados Unidos,PC,Estratégia,100,2012-01-31,2478.9,1294,0,0,2026-08-26
275,Carlos Fischer,carlos.fischer275,16,2010-02-18,Masculino,Heretsried,Bavaria,Alemanha,PC,MOBA,2,2024-01-18,46.2,27,0,0,2026-07-21
276,Noemí Gracia,noemi.gracia276,49,1977-01-12,Feminino,Acatempa,GRO,México,Xbox,Aventura,42,2021-09-01,1031.2,503,0,0,2026-05-24
277,María José Alarcón,maria.jose.alarcon277,42,1984-05-04,Feminino,Villa Zaragoza,SLP,México,Mobile,MOBA,70,2018-11-11,1736.9,1569,10,419.0,2026-04-19
278,Damian Wilson,damian.wilson278,27,1999-03-23,Masculino,Presteigne,Wales,Reino Unido,PlayStation,FPS,23,2015-03-25,553.9,710,2,94.8,2025-11-09
279,Augusto Marconi,augusto.marconi279,16,2009-10-22,Masculino,Casteltodino,55,Itália,PlayStation,RPG,6,2023-05-27,128.9,33,3,59.7,2026-04-08
280,Rubén Ruelas,ruben.ruelas280,27,1999-08-20,Masculino,Heroica Matamoros,TAM,México,PlayStation,Corrida,28,2019-10-26,681.5,794,0,0,2025-12-01
281,Donato Iannuzzi,donato.iannuzzi281,39,1987-08-19,Masculino,Montresta,Sardinia,Itália,PC,MOBA,33,2019-11-21,802.3,485,3,99.79,2025-12-13
282,Isaac Cantú,isaac.cantu282,17,2009-01-12,Masculino,San Antonio Rayón,TAM,México,PC,Estratégia,9,2023-11-05,205.5,88,7,334.39,2026-04-14
283,Françoise Poulain,francoise.poulain283,47,1979-03-26,Feminino,Saint-Prouant,Pays de la Loire,França,PC,MOBA,5,2020-05-02,115.7,157,0,0,2026-06-06
284,Frederike Becker,frederike.becker284,26,2000-07-15,Feminino,Bad Laer,Lower Saxony,Alemanha,PC,Aventura,100,2015-04-04,3841.3,1511,16,468.58,2025-11-04
285,Luigina Civaschi,luigina.civaschi285,52,1974-08-27,Feminino,Concordia sulla Secchia,45,Itália,Xbox,Aventura,17,2015-06-27,402.9,367,16,578.58,2025-10-01
286,Martine Dupuis,martine.dupuis286,39,1986-10-16,Feminino,Eyragues,Provence-Alpes-Côte d'Azur,França,PlayStation,Survival,8,2023-07-12,197.6,95,0,0,2026-04-27
287,Marcelo Folch,marcelo.folch287,26,2000-05-22,Masculino,Gargüera,EX,Espanha,PC,Estratégia,7,2024-03-11,164.2,71,0,0,2026-01-13
288,Carlos Ulibarri,carlos.ulibarri288,36,1990-07-10,Masculino,Adjuntas del Río,GUA,México,Xbox,Simulação,34,2023-02-09,839.5,468,0,0,2026-07-21
289,Joseph Juarez,joseph.juarez289,40,1986-06-17,Masculino,Keansburg,NJ,Estados Unidos,PC,Survival,55,2017-01-03,1364.2,554,21,572.99,2026-01-31
290,Isabella Acosta,isabella.acosta290,19,2007-02-08,Feminino,Pavón,B,Argentina,Xbox,RPG,97,2020-11-02,2407.2,808,26,662.67,2026-08-05
291,Kevin Almeida,kevin.almeida291,17,2009-06-30,Masculino,Irapuã,SP,Brasil,Xbox,Simulação,23,2022-11-14,558.6,239,0,0,2026-06-10
292,Gregory Edwards,gregory.edwards292,55,1971-08-02,Masculino,Fairfield Island,BC,Canadá,PlayStation,RPG,1,2026-05-24,22.1,7,0,0,2026-08-04
293,Ester Costa,ester.costa293,37,1989-06-05,Feminino,Nova Bassano,RS,Brasil,PC,Esportes,31,2016-06-27,752.0,499,0,0,2025-11-21
294,Tammy Obrien,tammy.obrien294,38,1987-10-31,Feminino,Weedpatch,CA,Estados Unidos,PC,RPG,37,2014-05-29,908.6,317,9,334.19,2026-08-19
295,Esparta Garza,esparta.garza295,42,1983-12-08,Feminino,Los Ángeles,OAX,México,PlayStation,Aventura,15,2019-10-04,357.1,333,0,0,2026-08-01
296,Hasan Dietz,hasan.dietz296,44,1981-10-27,Masculino,Oberröblingen,Saxony-Anhalt,Alemanha,Xbox,Survival,34,2012-04-22,825.0,210,1,19.9,2026-05-26
297,Júlia Garcia,julia.garcia297,54,1972-07-28,Feminino,Boa Esperança do Iguaçu,PR,Brasil,Xbox,Ação,79,2012-04-30,1955.7,1098,0,0,2026-06-23
298,Vito Salata,vito.salata298,46,1980-05-27,Masculino,Furtei,Sardinia,Itália,Xbox,Simulação,74,2017-10-13,1845.7,910,0,0,2025-09-29
299,Suzanne Poirier,suzanne.poirier299,19,2007-06-26,Feminino,Salouël,HDF,França,PlayStation,RPG,77,2021-10-10,1912.7,823,20,653.18,2026-06-10
300,Fernando Quintero,fernando.quintero300,41,1984-09-25,Masculino,Hueyapán,PUE,México,Xbox,Aventura,67,2011-08-18,1659.0,1039,0,0,2026-04-26
301,André Caldeira,andre.caldeira301,42,1983-12-09,Masculino,Anguera,BA,Brasil,Mobile,MOBA,54,2012-10-18,1327.2,573,9,234.37,2026-06-05
302,David Griffin,david.griffin302,24,2002-02-01,Masculino,Yulee,FL,Estados Unidos,Xbox,Ação,5,2023-10-04,106.0,86,0,0,2026-05-07
303,Suzanne Jacquot,suzanne.jacquot303,31,1995-06-29,Feminino,Prahecq,New Aquitaine,França,Xbox,Ação,20,2010-10-02,496.1,265,0,0,2025-12-29
304,Taylor Stewart,taylor.stewart304,53,1972-12-07,Masculino,Needville,TX,Estados Unidos,PC,Ação,51,2023-08-15,1271.1,533,22,692.98,2026-05-29
305,Maya Sá,maya.sa305,55,1971-03-14,Feminino,Cotriguaçu,MT,Brasil,Xbox,Survival,23,2019-05-15,551.1,128,11,438.99,2026-04-22
306,Júlia Fernandes,julia.fernandes306,55,1971-06-11,Feminino,Alpendurada,13,Portugal,PlayStation,Luta,4,2018-05-20,94.0,67,0,0,2025-11-28
307,Léon Rossi,leon.rossi307,51,1975-03-27,Masculino,Hillion,Brittany,França,PlayStation,FPS,5,2023-03-10,104.8,67,0,0,2025-12-21
308,Eric Garcia,eric.garcia308,55,1971-02-17,Masculino,Poseyville,IN,Estados Unidos,PC,Esportes,10,2021-04-16,225.9,162,12,488.8,2026-08-04
309,Lisa Vezzali,lisa.vezzali309,28,1997-11-12,Feminino,Castiglione delle Stiviere,Lombardy,Itália,PC,Estratégia,4,2013-05-14,91.5,85,1,19.9,2026-05-04
310,Gustavo Henrique Cirino,gustavo.henrique.cirino310,27,1998-11-10,Masculino,Santa Terezinha,SC,Brasil,PC,Ação,3,2023-11-11,57.4,56,4,129.78,2025-10-02
311,Nico Bellucci,nico.bellucci311,17,2009-08-28,Masculino,Pontechianale,Piedmont,Itália,PC,Luta,2,2025-04-21,48.6,33,0,0,2026-06-05
312,Lara Costela,lara.costela312,27,1999-02-02,Feminino,Pintadas,BA,Brasil,Xbox,Corrida,63,2015-05-02,1565.6,1211,0,0,2026-01-15
313,Zacarías Barela,zacarias.barela313,28,1997-12-17,Masculino,Xilocuautla,PUE,México,PlayStation,Esportes,5,2015-04-18,121.3,230,12,303.89,2026-01-23
314,Paola Morillo,paola.morillo314,24,2002-02-11,Feminino,Turre,Andalusia,Espanha,PlayStation,Simulação,13,2019-12-28,311.5,203,0,0,2025-09-10
315,Alana Rodrigues,alana.rodrigues315,17,2009-04-17,Feminino,Cezarina,GO,Brasil,PC,FPS,18,2023-12-06,438.8,292,19,678.37,2025-11-13
316,Victor Cummings,victor.cummings316,31,1995-06-07,Masculino,Farmington,MS,Estados Unidos,PC,MOBA,13,2013-09-11,317.7,271,0,0,2026-04-27
317,Carolina Collado,carolina.collado317,41,1985-05-08,Feminino,Nicolás Bravo,TAM,México,Mobile,MOBA,42,2013-10-20,1036.5,1223,0,0,2026-08-29
